SOURCE_CHAIN,SOURCE_TRANSACTION_HASH,DESTINATION_CHAIN,DESTINATION_TRANSACTION_HASH,SENDER_WALLET,SOURCE_TIMESTAMP_UTC,PROJECT,NATIVE_DROP_USD,STARGATE_SWAP_USD,SOURCE_TIMESTAMP_NUMERIC,Cluster_Label
Polygon,0xa2400b319090d7c9410f9dd3b3fa74e3817224de376d4377d6b7e1d8b80b7adb,Gnosis,0xecbbc5e5825d5f664b5efe4ee4ba4ad3add7fa45331273caeafee713e0161c32,0x69c755596a33f7bc28dca6e157eaba2c4efecc6d,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x417297c9cefae0236e8ce0c5584d117dd701b1925701c08ac4a5fe25ff2f29d4,Gnosis,0xa516cd8dfe722fe8d4942a1b72c7d268e114ba15ad4651a8e15d3636e4fb6266,0xeaa14d975cd9e70955d4a2cc50c92e08a95d5c74,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x49dc7ce912f41a055eeb8cecbcba2e394d242199bb7c515c24761e608173f6cc,Gnosis,0xbb9a60ee0efc78fe0e1f492b52f93bfb94d5b9158bc17874ff4da9207030787c,0x462875ecf1d00fc0c6164caaa2675c0559d34ce0,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x556a440f6a009b0923de97c63a1499ca0f7d10ca182b8e89cc0cb18cc9006af1,Gnosis,0x27c517030a1a15ea04ddea43e8a8529c4fe5ebec3b6f38802ac49384092b2e73,0xd1d41d170bb6998eca14d1e7ebac3a71b7927ab5,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x01861d20ddab4263fa6e92a315ec4db3e9796819304a460302cd65f125401a1b,Gnosis,0x35fe186241d8991f7e4628f543b11d4d65dda0516991ac0c5e65932d086851eb,0x96c9e8fde7e0635ce058af2f898ad7321c1f5b6d,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x85e666df9a87b5ddc77a85307f850ba5d08ee853228bfe38f33a4191a7c00817,Gnosis,0xcff5700bd6a4e6bc20691c78047b2762e3797c70ef99692e855f6f54baf62f41,0x1cc227d3c605a9d25e22195e47ea28613f846338,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x8bc52141fa187bb95f0730dc55f8f8b85ebda5c6ffb73c1bca83494c25b0c3f5,Gnosis,0x539305c15dcfeecd16e99e4339a2f07c0e87b678419c400a362923e4cf9b2d7c,0xd1d233575ce72eb63f2174a801e2c32a228f9097,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x4e347beaf03ba8c7a3aea14b23213d89fd3865b62b88b165b27fd9f25d98b810,Gnosis,0xdbf18a359a48018b0531bb05b920104f077498a6b06d47f1a0b31ec9c23fde21,0x007c00cec50fecfcbecf9f67ce7fbbf7f05a6626,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x6b40fdbd0818a347c8357467bfa8f3fa495568cd47821c64780d0716d0eeb655,Gnosis,0x5281a07cb0acefdfaf1076a2ee82e41f3b00b5e5f2a80b476d8d72a223bad5c8,0xb24f2cea40e0c958691c06754e17814b00ef5218,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0xb7a81f3889524cfd427d6218710fa1bc0aece02eef6e3f73e1d454c1cd6d6c5e,Gnosis,0xb63cf910bc5e441338ed03affcd899732e5e8e35bf8190ada886c46072109ed8,0xf6450b10d1789250d5b3952b8f47dc8dce3f8d48,2023-06-08 06:56:51,Angle,,,1686207411,2059
Polygon,0x27affb947f516df771176b418aaf69be97e40ba53603e98087e202a72eda6910,Gnosis,0x91194f2724e6a415e4124ef31a8d2bbe8b818c063fa0bcd04fd56efcb5b730ff,0x6d81e300a4729a8874ab3d8f181a86ebaf06ac35,2023-06-20 14:08:55,Angle,,,1687270135,2058
Polygon,0xf8f76aaf34bf1cddbbfd8f870e79dd32548cc9d60ed02bdb85423881e141ee26,Celo Mainnet,0x025aa078d37f04e83d3816b9b7269a410ee02b323e846f2d867a9d5949387fce,0x791bed4de129ea8a69b5195c81734561376385ae,2023-06-20 14:08:55,Angle,,,1687270135,2058
Polygon,0x1317684f38e2b83a8259f3a6e865512a10ca2e74d1b328d2fd12bf1135383a23,Gnosis,0x92d6e3f779c3852f051d20eb61b9be734006023e47c1b2f9960fb604a3cadc2e,0xdd3192f7205cdcd34b051f4688ea0d46de27e879,2023-06-20 14:08:55,Angle,,,1687270135,2058
Polygon,0xa5dec8604ca15b75ab087aeca4716769c01ef0526abcd268f9462e5ce460077d,Gnosis,0x399ed85e687c85a0ea9a499ac5fba67a1998b1803c3d8df5597a4a5e87a26963,0x49f15a5cd7f9dcd065cc63dff0a67269a5699829,2023-06-20 14:08:55,Angle,,,1687270135,2058
Polygon,0xddc30a5ecba889b18589fb639c1b7fbb4320994cb364d9224bf47842a77653e2,Celo Mainnet,0x3323817206168aad07b7cb6318ea8fb5edd7ef14a3ed66224629b2c19b3ff351,0x74bcc78956490c883b84da36ca0492b858a79522,2023-06-20 14:08:55,Angle,,,1687270135,2058
Polygon,0x8234030627871588598384f3028c320364ac101cb57ab7656cb6addbd1f98df1,Gnosis,0x544cdddc82b136e0a9afbae5b2dd8789ce50a1a667fc450d40369bbd281abfb7,0x42212a7cd48402c14bb6ebffd0b456cc3a96260e,2023-06-08 22:16:16,Angle,,,1686262576,2056
Polygon,0x427364294b9f9df93fd77385ba6547b231a252a59f6916f966b8c33644a5e4ba,Gnosis,0x32ac8e4f2c334d4bbd5bec821cc862b49f92292760b7bb6e2b7120abccce9973,0x59a2bbdb0b4e4c39b6beff130cc663c5fcebf98b,2023-06-08 22:16:16,Angle,,,1686262576,2056
Polygon,0x26f15f43e9ce0c6cf9686c88c7453bf33be5e5f0ec504500295c6872f3ebdfff,Gnosis,0x739feb89aa9b07ff5739a0e0b361e3981affd103dade804896c3c772b49f8458,0x6cf5368e07e48eeb9c4b2f4b7ac6ee8dd27d609b,2023-06-08 22:16:16,Angle,,,1686262576,2056
Polygon,0x6cdd26ddbc0b0250e34f880a6b70eedce507cd5b67d0c19e740953382a6eabcf,Gnosis,0x2c8a25c6100c7055d3bdcc9424cc09578efa9d8b6392f1756b0780b8a6677ffd,0x331a8310940af38032f83744f20bb95fe2b976b6,2023-06-08 22:16:16,Angle,,,1686262576,2056
Polygon,0x300e78ed6873f0c484ae4ba6224e6f3dfae5b549027e2039a20000e76d89f91e,Gnosis,0xd24670e73508f35e5128e77a03b040507e03ab1689fddc67efe922fbb5b494de,0xa282c35711c4c413a01993689afc981454f12b7c,2023-06-08 22:16:16,Angle,,,1686262576,2056
Polygon,0xba5690e948656f61e152e23273d3a6e43ad8000228a7514401dba4883248efce,Gnosis,0x68c68a932ea0595b684f8b909b7341047ea894a0bd5712b2a80f390b220b499e,0x1413db79e324b65bc35fd17c45b385ce2e9bf100,2023-06-08 22:16:16,Angle,,,1686262576,2056
